Customer_ID,Renewal_or_Non-renewal_Date,Zip_Code_Distance_From_Stadium,Tenure_As_Season_Ticket_Member
365320,8/4/2014,26.95439108,1
365367,10/1/2013,NA,8
365367,8/3/2014,NA,9
365710,7/16/2013,8.605469492,2
365710,8/3/2014,8.605469492,3
365986,8/4/2014,41.97192699,1
366233,7/16/2013,47.49231293,3
366233,8/4/2014,47.49231293,4
366593,7/16/2013,16.57936282,8
366593,8/3/2014,16.57936282,9
366687,7/16/2013,13.10593505,2
366687,8/17/2014,13.10593505,3
366747,7/16/2013,19.0112019,1
366747,8/4/2014,19.0112019,2
366796,11/18/2013,59.0445533,2
366796,11/9/2014,59.0445533,3
366897,7/16/2013,38.7518719,2
366897,8/3/2014,38.7518719,3
366924,10/1/2013,28.73945033,8
366924,8/3/2014,28.73945033,9
367066,7/16/2013,7.638983843,8
367066,8/4/2014,7.638983843,9
367388,8/3/2014,20.87946173,1
367477,8/4/2014,9.806216599,1
367545,7/16/2013,25.19325824,8
367545,8/4/2014,25.19325824,9
368002,8/4/2014,20.70241261,1
368123,10/1/2013,7.638983843,8
368123,8/3/2014,7.638983843,9
368194,10/1/2013,57.49071615,1
368194,8/4/2014,57.49071615,2
368223,7/16/2013,7.638983843,6
368223,8/3/2014,7.638983843,7
368380,8/4/2014,15.64707712,1
368426,7/16/2013,20.0917229,1
368541,7/16/2013,46.47812996,1
368568,7/16/2013,47.68082894,2
368568,8/3/2014,47.68082894,3
368585,8/3/2014,12.38848901,1
368640,7/16/2013,21.48118365,8
368640,3/26/2014,21.48118365,9
368650,7/16/2013,NA,2
368650,8/3/2014,NA,3
368744,7/16/2013,12.83150898,1
368744,3/26/2014,12.83150898,2
368974,7/16/2013,20.34868819,4
368974,8/3/2014,20.34868819,5
370054,7/16/2013,NA,8
370054,8/3/2014,NA,9
370098,3/26/2014,58.54043638,1
370722,10/3/2013,33.71821168,8
370722,8/3/2014,33.71821168,9
371095,3/26/2014,11.50835129,1
371226,7/16/2013,24.21081399,1
371226,8/4/2014,24.21081399,2
371350,7/16/2013,25.19325824,1
371350,3/26/2014,25.19325824,2
371778,7/16/2013,107.0954701,8
372576,7/16/2013,44.41351105,8
372576,8/3/2014,44.41351105,9
372601,7/16/2013,8.306478945,1
372601,8/4/2014,8.306478945,2
372807,7/16/2013,24.1011786,2
372807,8/4/2014,24.1011786,3
372846,12/31/2014,25.26416632,9
372918,8/4/2014,14.6576825,1
372976,7/16/2013,NA,8
373044,7/16/2013,11.44321555,8
373044,8/3/2014,11.44321555,9
373239,7/16/2013,NA,8
373239,8/4/2014,NA,9
373295,8/25/2014,32.76272314,1
373424,10/30/2013,13.10593505,4
373424,8/4/2014,13.10593505,5
373580,7/16/2013,19.81626171,8
373580,8/3/2014,19.81626171,9
373893,7/16/2013,5.796056068,6
373893,8/3/2014,5.796056068,7
373994,7/16/2013,25.19325824,8
373994,8/3/2014,25.19325824,9
374284,8/3/2014,26.06443213,1
374433,8/3/2014,17.38066512,1
374779,10/1/2013,66.87826787,2
374855,7/25/2013,177.2111901,1
374855,3/26/2014,177.2111901,2
374912,7/16/2013,30.31595245,1
374912,8/4/2014,30.31595245,2
375044,8/3/2014,11.50835129,7
375099,7/16/2013,24.21081399,5
375099,8/4/2014,24.21081399,6
375166,7/16/2013,15.08747909,8
375166,8/4/2014,15.08747909,9
376538,3/26/2014,20.46984132,5
377232,7/25/2013,13.77729398,1
377232,3/26/2014,13.77729398,2
377255,8/4/2014,30.31595245,9
377344,7/16/2013,68.98990405,1
377344,8/3/2014,68.98990405,2
378340,7/25/2013,33.71821168,1
378340,3/26/2014,33.71821168,2
378413,8/3/2014,30.85522959,1
378651,7/16/2013,29.8528301,8
378651,8/4/2014,29.8528301,9
379297,7/16/2013,6.470041925,7
379297,8/14/2014,6.470041925,8
379339,7/16/2013,5.796056068,7
379339,8/3/2014,5.796056068,8
379445,3/26/2014,46.47812996,1
379501,7/16/2013,21.56989477,4
379765,10/1/2013,31.7502737,4
379765,8/4/2014,31.7502737,5
379927,9/30/2013,6.470041925,5
379927,8/4/2014,6.470041925,6
380054,7/16/2013,49.02424998,7
380054,3/26/2014,49.02424998,8
380584,7/25/2013,16.57936282,2
380584,3/26/2014,16.57936282,3
380655,7/16/2013,9.04590558,8
380655,8/4/2014,9.04590558,9
381280,10/1/2013,43.52148447,1
381280,3/26/2014,43.52148447,2
381281,8/3/2014,12.38848901,1
381435,7/16/2013,25.19325824,8
381435,8/17/2014,25.19325824,9
381614,8/17/2014,26.68070699,1
381813,3/26/2014,17.96124416,1
381885,7/16/2013,27.34767992,2
381885,3/26/2014,27.34767992,3
382082,8/3/2014,16.57936282,1
382103,7/16/2013,34.34524483,4
382103,8/3/2014,34.34524483,5
382140,7/16/2013,19.708638,2
382140,8/4/2014,19.708638,3
382308,8/18/2013,37.00571144,1
382308,8/4/2014,37.00571144,2
382407,8/4/2014,8.306478945,1
382449,8/14/2014,15.34099297,1
382752,8/3/2014,43.26834115,1
383302,7/16/2013,15.64707712,8
383302,8/3/2014,15.64707712,9
383508,7/16/2013,30.85522959,6
383508,8/3/2014,30.85522959,7
384094,7/16/2013,16.31722129,2
384094,3/26/2014,16.31722129,3
384177,3/26/2014,72.17560498,1
384349,7/16/2013,375.0523102,2
384349,8/4/2014,375.0523102,3
384799,8/4/2014,16.55577455,1
384983,10/1/2013,38.04457501,1
385071,8/19/2014,25.98674731,1
385115,2/3/2013,26.95439108,1
385115,8/3/2014,26.95439108,2
385155,7/16/2013,20.46984132,8
385155,8/4/2014,20.46984132,9
385412,11/3/2013,21.56989477,1
385412,3/26/2014,21.56989477,2
385462,3/26/2014,19.92903648,1
385876,7/25/2013,10.99206917,1
385876,9/3/2014,10.99206917,2
386094,7/25/2013,33.51615027,1
386094,3/26/2014,33.51615027,2
386589,9/2/2013,16.31722129,1
386589,9/4/2014,16.31722129,2
386621,7/16/2013,66.25525675,8
386621,8/3/2014,66.25525675,9
386704,7/16/2013,17.80340804,2
387492,7/16/2013,19.81626171,7
387492,8/3/2014,19.81626171,8
387642,7/25/2013,15.34099297,2
387642,3/26/2014,15.34099297,3
388694,11/16/2014,33.38106979,1
388696,12/12/2013,12.38848901,2
388696,1/28/2014,12.38848901,3
388738,9/30/2013,10.02794563,1
388738,3/26/2014,10.02794563,2
388848,10/1/2013,8.605469492,8
388848,8/3/2014,8.605469492,9
388977,7/16/2013,31.80107356,8
388977,8/3/2014,31.80107356,9
389189,7/16/2013,20.70241261,2
389189,8/3/2014,20.70241261,3
389260,3/26/2013,22.16910213,2
389597,7/16/2013,23.98921286,7
389597,8/3/2014,23.98921286,8
389666,7/25/2013,29.89956229,2
389740,7/25/2013,33.71821168,1
389740,3/26/2014,33.71821168,2
390237,7/16/2013,9.074084291,8
390237,8/3/2014,9.074084291,9
390391,10/1/2013,21.36412525,2
390396,7/16/2013,10.99206917,1
390396,8/4/2014,10.99206917,2
390551,3/26/2014,25.73931283,1
390840,3/26/2014,24.1011786,1
391004,7/16/2013,26.95439108,2
391004,8/4/2014,26.95439108,3
391023,7/16/2013,12.38848901,1
391023,8/4/2014,12.38848901,2
391088,7/16/2013,29.91608899,8
391088,8/3/2014,29.91608899,9
391145,3/26/2014,1179.396476,1
391290,7/16/2013,6.470041925,8
391290,8/3/2014,6.470041925,9
391485,7/16/2013,62.68350641,4
391485,8/4/2014,62.68350641,5
391529,7/16/2013,35.82569479,8
391529,9/3/2014,35.82569479,9
392535,8/3/2014,48.7191498,1
392888,7/16/2013,20.49591016,5
392888,8/3/2014,20.49591016,6
393014,10/1/2013,26.95439108,1
393356,12/29/2014,21.66659801,3
393585,7/16/2013,4.580049203,8
393585,8/4/2014,4.580049203,9
393660,7/16/2013,35.59152571,7
393660,8/3/2014,35.59152571,8
393850,7/16/2013,21.56989477,8
393850,8/3/2014,21.56989477,9
393917,8/3/2014,35.59152571,1
394030,7/16/2013,15.73557189,4
394030,11/6/2014,15.73557189,5
394224,7/25/2013,6.032130334,2
394224,3/26/2014,6.032130334,3
394418,7/16/2013,25.26416632,3
394418,8/3/2014,25.26416632,4
395079,7/16/2013,375.0523102,2
395079,8/4/2014,375.0523102,3
395166,10/1/2013,27.70665127,1
395166,8/3/2014,27.70665127,2
395184,7/16/2013,16.46862019,5
395184,8/4/2014,16.46862019,6
395254,3/26/2014,11.57195959,1
395451,7/16/2013,12.16476665,2
395451,8/3/2014,12.16476665,3
396023,3/26/2014,84.69163499,1
396092,10/1/2013,41.53588374,1
396195,10/1/2013,9.04590558,1
396215,7/16/2013,13.46804269,1
396215,8/3/2014,13.46804269,2
396377,7/25/2013,33.71821168,1
396377,3/26/2014,33.71821168,2
396583,7/16/2013,52.39765222,2
396583,8/3/2014,52.39765222,3
396731,3/26/2014,11.03848095,1
396807,10/1/2013,24.1011786,8
396807,8/3/2014,24.1011786,9
397080,7/16/2013,5.728709965,8
397080,8/3/2014,5.728709965,9
397143,7/16/2013,375.0523102,2
397143,8/4/2014,375.0523102,3
397349,7/16/2013,41.27348804,8
397349,8/4/2014,41.27348804,9
397655,7/16/2013,64.71435585,8
397655,8/3/2014,64.71435585,9
397743,11/11/2014,13.67847648,1
397829,7/25/2013,26.16085205,1
397829,3/26/2014,26.16085205,2
397937,8/4/2014,18.82507069,8
397998,3/26/2014,33.71821168,1
398046,7/16/2013,8.306478945,8
398046,8/19/2014,8.306478945,9
398163,7/16/2013,23.01663286,8
398163,8/3/2014,23.01663286,9
398211,10/1/2013,37.00571144,8
398211,8/3/2014,37.00571144,9
398633,8/3/2014,47.45532951,1
398728,8/4/2014,5.796056068,1
399219,10/1/2013,10.50341991,8
399219,12/31/2014,10.50341991,9
399331,11/11/2014,34.07030886,1
399407,7/16/2013,2537.953615,2
399407,3/26/2014,2537.953615,3
399409,7/16/2013,53.96419643,8
399409,8/3/2014,53.96419643,9
400263,7/16/2013,27.17007623,5
400263,3/26/2014,27.17007623,6
400356,7/25/2013,21.56989477,1
400356,9/18/2014,21.56989477,2
400399,7/16/2013,27.34767992,8
400399,8/3/2014,27.34767992,9
400764,7/16/2013,9.074084291,7
400764,8/3/2014,9.074084291,8
400975,10/1/2013,36.65261274,8
400975,8/3/2014,36.65261274,9
401241,3/26/2014,21.48118365,5
401289,7/16/2013,74.05379843,2
401289,8/3/2014,74.05379843,3
401511,8/14/2013,43.41813379,7
401511,8/3/2014,43.41813379,8
401606,7/16/2013,155.3261616,1
401606,8/3/2014,155.3261616,2
401724,3/26/2014,49.41205001,1
401799,8/3/2014,13.46804269,1
402084,11/11/2014,31.80107356,1
402452,7/16/2013,23.98921286,2
402452,8/3/2014,23.98921286,3
402497,7/16/2013,26.95439108,4
402497,8/4/2014,26.95439108,5
402633,7/16/2013,56.38978717,1
402633,8/4/2014,56.38978717,2
402718,7/16/2013,7.402454471,8
402718,8/4/2014,7.402454471,9
402978,8/4/2014,127.0849698,1
403078,3/26/2014,31.92344975,1
403327,7/16/2013,20.46984132,1
403327,8/3/2014,20.46984132,2
403833,3/26/2014,25.82196499,1
403875,7/16/2013,375.0523102,2
403875,8/4/2014,375.0523102,3
404044,7/16/2013,16.70995515,4
404044,8/4/2014,16.70995515,5
404051,7/16/2013,41.27348804,8
404051,8/3/2014,41.27348804,9
404650,8/3/2014,31.87357629,1
404652,3/26/2014,10.50341991,1
405041,7/16/2013,15.75395103,4
405041,8/4/2014,15.75395103,5
405128,3/26/2014,7.638983843,1
405159,10/1/2013,23.31775438,2
405624,3/26/2014,9.302954244,1
406079,7/16/2013,32.30078553,1
406079,8/4/2014,32.30078553,2
406146,8/12/2014,43.11049786,1
406411,1/5/2013,62.19761255,6
406411,8/3/2014,62.19761255,7
406722,3/26/2014,13.67847648,1
406938,8/3/2014,78.46970276,2
407049,7/25/2013,10.02794563,2
407049,3/26/2014,10.02794563,3
407296,7/16/2013,36.8090036,6
407296,8/3/2014,36.8090036,7
407885,7/16/2013,15.34099297,2
408080,8/4/2014,11.44321555,1
408110,8/4/2014,0.00017697,1
408137,8/4/2014,47.18384134,1
408174,8/4/2014,15.64707712,1
408912,3/26/2014,119.5620414,1
409619,7/25/2013,23.98921286,1
409987,3/26/2014,18.18165307,1
409992,7/16/2013,33.02230227,2
409992,8/4/2014,33.02230227,3
410084,7/16/2013,12.38848901,2
410084,8/3/2014,12.38848901,3
410220,12/29/2014,35.36348712,1
410290,8/3/2014,10.02794563,1
410563,7/16/2013,19.89427802,8
410563,8/3/2014,19.89427802,9
410837,7/16/2013,33.1722489,6
410837,8/4/2014,33.1722489,7
410880,9/23/2014,19.92903648,1
411060,10/1/2013,30.85522959,1
411176,10/1/2013,22.57830851,4
411479,7/16/2013,19.11086059,2
411698,3/26/2014,29.85112446,1
411700,8/4/2014,25.61542578,1
411814,7/16/2013,375.0523102,2
411814,8/4/2014,375.0523102,3
411855,10/24/2013,15.22473615,1
411855,12/18/2014,15.22473615,2
412132,8/4/2014,11.50835129,1
412158,7/25/2013,13.77729398,2
412256,10/1/2013,57.49071615,1
412256,3/26/2014,57.49071615,2
412635,10/1/2013,28.52474631,8
413603,7/16/2013,66.85417578,8
413603,8/3/2014,66.85417578,9
413685,12/22/2014,5.741087938,1
413867,3/26/2014,17.91760651,1
413933,8/27/2013,58.57179252,1
413933,3/26/2014,58.57179252,2
414135,7/16/2013,26.81577166,2
414135,8/3/2014,26.81577166,3
414240,10/1/2013,26.68070699,8
414240,8/3/2014,26.68070699,9
414257,3/26/2014,20.70241261,1
414269,7/16/2013,25.19325824,5
414269,8/3/2014,25.19325824,6
414289,10/1/2013,29.89956229,5
414289,8/4/2014,29.89956229,6
414966,7/16/2013,19.11086059,1
414966,8/4/2014,19.11086059,2
415224,8/4/2014,20.70241261,1
415280,8/3/2014,112.2778813,1
415280,3/26/2014,8.605469492,1
415301,7/16/2013,39.90484584,2
415301,10/21/2014,39.90484584,3
415664,3/26/2014,38.51215308,1
415980,8/4/2014,18.40830478,1
416152,7/16/2013,375.0523102,2
416152,8/4/2014,375.0523102,3
416545,7/16/2013,33.36974427,1
416545,8/3/2014,33.36974427,2
416646,7/16/2013,15.99369386,2
416646,8/3/2014,15.99369386,3
417591,7/16/2013,47.45532951,2
417591,8/11/2014,47.45532951,3
417720,7/16/2013,17.77038067,8
417720,8/4/2014,17.77038067,9
417952,7/16/2013,19.77579551,8
417952,11/4/2014,19.77579551,9
418219,7/16/2013,13.10593505,1
418219,3/26/2014,13.10593505,2
418523,7/16/2013,30.31595245,8
418523,8/3/2014,30.31595245,9
419114,10/1/2013,36.52241576,8
419114,8/3/2014,36.52241576,9
419255,7/16/2013,30.61450292,4
419255,8/4/2014,30.61450292,5
419364,7/16/2013,78.57051492,8
419364,8/3/2014,78.57051492,9
419380,10/1/2013,35.09590035,1
419380,3/26/2014,35.09590035,2
419760,7/16/2013,8.605469492,8
419760,8/3/2014,8.605469492,9
420010,7/16/2013,33.36974427,4
420010,8/4/2014,33.36974427,5
420121,8/8/2013,3.395981776,8
420121,8/4/2014,3.395981776,9
420276,7/16/2013,29.91608899,4
420276,3/26/2014,29.91608899,5
420382,10/1/2013,33.71821168,8
420382,8/3/2014,33.71821168,9
420942,8/4/2014,NA,1
420963,7/16/2013,62.68350641,4
421248,10/1/2013,21.58337694,5
421248,8/3/2014,21.58337694,6
421479,7/16/2013,23.39332975,1
421479,8/3/2014,23.39332975,2
421983,7/16/2013,15.00254292,8
421983,8/3/2014,15.00254292,9
422021,3/26/2014,24.17098824,1
422644,7/16/2013,47.49231293,8
422644,8/3/2014,47.49231293,9
422707,9/2/2013,26.95439108,1
422707,8/3/2014,26.95439108,2
422748,12/31/2013,19.42598057,1
422778,7/16/2013,33.9102695,8
422778,8/4/2014,33.9102695,9
422833,7/16/2013,17.72608889,8
422833,8/3/2014,17.72608889,9
422998,7/16/2013,168.5437009,1
422998,1/7/2014,168.5437009,2
423029,7/25/2013,23.25425512,2
423029,3/26/2014,23.25425512,3
423748,3/26/2014,20.41862892,1
423993,10/1/2013,27.38523786,3
424037,7/16/2013,47.18384134,2
424037,8/3/2014,47.18384134,3
424167,8/3/2014,13.77729398,1
424257,7/16/2013,26.81577166,8
424257,8/4/2014,26.81577166,9
424407,3/26/2014,21.35770313,1
424676,7/25/2013,38.51106989,2
424712,7/16/2013,88.82753747,2
425021,7/16/2013,18.26041833,2
425207,11/13/2013,22.07978182,2
425207,3/26/2014,22.07978182,3
425368,11/19/2013,31.80107356,1
425368,8/3/2014,31.80107356,2
425593,8/25/2013,25.19325824,2
425593,8/4/2014,25.19325824,3
425601,9/19/2013,29.8528301,1
425601,8/4/2014,29.8528301,2
425672,7/16/2013,15.99369386,8
425672,8/3/2014,15.99369386,9
426584,7/16/2013,6.470041925,8
426584,8/3/2014,6.470041925,9
426848,8/3/2014,35.09590035,1
427253,10/1/2013,28.40195733,2
427425,7/16/2013,67.438482,1
427425,8/4/2014,67.438482,2
427638,8/15/2013,9.074084291,7
427638,8/3/2014,9.074084291,8
428049,7/16/2013,893.9427986,2
428049,8/4/2014,893.9427986,3
428069,7/16/2013,7.402454471,7
428069,8/3/2014,7.402454471,8
428097,1/22/2013,61.87124902,8
428097,11/5/2014,61.87124902,9
429018,7/16/2013,28.52474631,5
429018,8/3/2014,28.52474631,6
429436,8/4/2014,22.16910213,1
429593,7/16/2013,375.0523102,2
429593,8/4/2014,375.0523102,3
429598,7/16/2013,44.50144072,7
429598,8/3/2014,44.50144072,8
429837,12/22/2014,31.82033953,1
430057,9/30/2013,12.83150898,7
430122,8/4/2014,24.05040071,1
430357,8/4/2014,17.89437434,7
430699,7/16/2013,17.83469627,8
430699,8/3/2014,17.83469627,9
431033,11/17/2013,41.38271418,4
431033,8/3/2014,41.38271418,5
431089,3/26/2014,17.89437434,1
431319,12/21/2014,32.76272314,1
431681,7/16/2013,78.90069473,2
431681,3/26/2014,74.59442001,1
431681,8/4/2014,78.90069473,3
431806,3/26/2014,8.605469492,1
432102,10/1/2013,40.14704652,8
432102,3/26/2014,40.14704652,9
432194,7/16/2013,16.57936282,4
432194,8/3/2014,16.57936282,5
432431,3/26/2014,25.72750485,1
432827,3/26/2014,11.44321555,5
432851,8/3/2014,38.51215308,1
433102,7/16/2013,376.9415878,1
433102,8/4/2014,376.9415878,2
433426,10/30/2013,36.32519181,4
433426,8/4/2014,36.32519181,5
433441,11/11/2014,13.26172683,1
433686,7/16/2013,24.05040071,2
433686,3/26/2014,24.05040071,3
433708,10/1/2013,13.26172683,8
433708,8/3/2014,13.26172683,9
433909,8/4/2014,5.741087938,1
434116,3/26/2014,19.56202665,1
434130,3/26/2014,21.29641996,1
434146,3/19/2013,7.638983843,8
434146,8/3/2014,7.638983843,9
434190,7/16/2013,101.2002775,1
434190,8/3/2014,101.2002775,2
434224,3/26/2014,20.59847897,1
434592,3/26/2014,37.29619462,1
434673,10/1/2013,28.40195733,1
434673,8/3/2014,28.40195733,2
434881,7/16/2013,50.24060217,4
434881,8/3/2014,50.24060217,5
435116,8/3/2014,9.074084291,1
435418,7/16/2013,21.35770313,5
435418,8/3/2014,21.35770313,6
435545,3/26/2014,13.67847648,1
435554,10/1/2013,6.470041925,6
435554,3/26/2014,6.470041925,7
435603,3/26/2014,28.40195733,1
435754,8/3/2014,23.2428835,1
436307,3/26/2014,16.31722129,1
436473,7/16/2013,17.83469627,2
436473,8/4/2014,17.83469627,3
436645,3/7/2014,19.0112019,1
436649,7/16/2013,33.67337171,1
436649,1/7/2014,33.67337171,2
436664,8/3/2014,18.13076507,9
436857,7/16/2013,22.88307501,8
436857,8/3/2014,22.88307501,9
436952,10/1/2013,91.0651431,2
437558,3/26/2014,20.4062856,1
437569,3/26/2014,22.88307501,1
437780,8/4/2014,78.57051492,1
437783,3/26/2014,19.0112019,1
438112,7/16/2013,20.49591016,8
438112,8/3/2014,20.49591016,9
438146,3/26/2014,21.43755389,1
438320,9/24/2014,35.09590035,1
438356,7/16/2013,27.65387264,1
438463,3/26/2014,46.47812996,3
438472,7/16/2013,31.43649782,8
438472,8/3/2014,31.43649782,9
438749,7/16/2013,25.99646482,1
438749,8/4/2014,25.99646482,2
438855,7/16/2013,32.87016899,5
438855,3/26/2014,32.87016899,6
438982,7/16/2013,35.36348712,1
438982,8/3/2014,35.36348712,2
439521,12/30/2014,23.15726881,1
439778,8/3/2014,28.52474631,1
440209,7/16/2013,41.27348804,1
440209,8/4/2014,41.27348804,2
440933,3/26/2014,17.80340804,1
441249,7/16/2013,15.64947626,8
441249,8/3/2014,15.64947626,9
441279,10/1/2013,29.89956229,2
441282,7/16/2013,22.05968316,1
441282,8/4/2014,22.05968316,2
441287,8/19/2013,4.580049203,1
441287,12/10/2014,4.580049203,2
441523,7/16/2013,25.73931283,8
441523,8/3/2014,25.73931283,9
441578,10/1/2013,62.44866871,2
441630,7/16/2013,71.24086835,2
441630,8/3/2014,71.24086835,3
441684,7/16/2013,22.73999365,2
441684,8/4/2014,22.73999365,3
441689,12/17/2013,139.8494569,2
441689,3/26/2014,139.8494569,3
441730,8/4/2014,46.47812996,1
441771,7/16/2013,22.07978182,8
441771,8/3/2014,22.07978182,9
441836,3/26/2013,4.580049203,2
441899,7/16/2013,35.82569479,2
441899,8/3/2014,35.82569479,3
442020,8/4/2014,38.51106989,1
442288,7/16/2013,16.23935352,1
442288,8/3/2014,16.23935352,2
442415,3/26/2014,24.7410189,9
442884,10/1/2013,18.42609083,4
442884,3/26/2014,18.42609083,5
442998,10/1/2013,9.302954244,8
442998,8/4/2014,9.302954244,9
443021,9/30/2014,42.85197313,1
443360,7/16/2013,23.3282914,7
443360,8/3/2014,23.3282914,8
443854,7/16/2013,18.13076507,4
443854,8/4/2014,18.13076507,5
443959,8/3/2014,25.99646482,1
444012,3/26/2014,23.18747017,1
444384,7/16/2013,49.03004952,8
444384,8/3/2014,49.03004952,9
444387,7/16/2013,74.61633202,2
444387,8/3/2014,74.61633202,3
445138,8/4/2014,6.470041925,1
445282,7/25/2013,28.73945033,2
445282,3/26/2014,28.73945033,3
445363,3/26/2014,21.43755389,1
445580,3/26/2014,31.7502737,1
445960,8/4/2014,21.29641996,1
446341,7/16/2013,82.85049871,1
446341,8/4/2014,82.85049871,2
446584,3/26/2014,20.70627021,1
446918,11/11/2014,16.57936282,1
447217,3/26/2014,23.25425512,1
447471,3/26/2014,33.1722489,1
447820,11/13/2013,30.31595245,8
447820,8/3/2014,30.31595245,9
447960,3/26/2014,11.03848095,1
448837,10/1/2013,6.470041925,5
448887,12/18/2014,20.0109152,1
449710,9/29/2014,18.40830478,1
449881,7/16/2013,375.0523102,2
449881,8/4/2014,375.0523102,3
450426,10/1/2013,29.85112446,8
450858,7/16/2013,49.02424998,4
450858,8/3/2014,49.02424998,5
451686,3/26/2014,66.25525675,6
451737,7/16/2013,114.6151323,8
451737,8/3/2014,114.6151323,9
451815,7/16/2013,NA,6
451815,8/3/2014,NA,7
451887,7/16/2013,21.52074424,8
451887,8/3/2014,21.52074424,9
451915,7/16/2013,NA,1
451915,8/3/2014,NA,2
452167,7/16/2013,69.09036247,8
452167,8/3/2014,69.09036247,9
453154,7/16/2013,NA,8
453154,8/3/2014,NA,9
453160,7/16/2013,38.51106989,2
453160,8/3/2014,38.51106989,3
453324,8/4/2014,17.85122896,1
453546,7/16/2013,3.395981776,8
453546,8/3/2014,3.395981776,9
453927,12/22/2014,38.51106989,1
454089,8/3/2014,12.16476665,1
454288,8/4/2014,37.85291891,1
454387,8/3/2014,43.41813379,1
454461,3/26/2014,23.31775438,6
454957,8/4/2014,37.85291891,1
455300,9/30/2013,13.10593505,6
455300,8/4/2014,13.10593505,7
455328,7/16/2013,10.02794563,8
455328,8/3/2014,10.02794563,9
455449,12/15/2013,67.89732875,7
455449,8/4/2014,67.89732875,8
456441,10/1/2013,34.14664351,2
456580,8/4/2014,4.580049203,1
456689,10/1/2013,52.39765222,1
456689,3/26/2014,52.39765222,2
456934,7/16/2013,38.7518719,1
456934,3/26/2014,38.7518719,2
457171,7/16/2013,23.10965722,8
457171,8/4/2014,23.10965722,9
457376,3/26/2014,56.54683128,1
457475,10/1/2013,74.05379843,5
457475,8/3/2014,74.05379843,6
457699,7/16/2013,35.09590035,5
457699,8/3/2014,35.09590035,6
458594,7/16/2013,9.074084291,2
458594,8/4/2014,9.074084291,3
458979,7/16/2013,16.70995515,5
458979,8/4/2014,16.70995515,6
459454,11/19/2013,35.06099239,1
459454,8/3/2014,35.06099239,2
459571,7/25/2013,11.44321555,1
459668,12/21/2014,62.33114388,1
459972,10/1/2013,29.89956229,2
459972,12/30/2014,29.89956229,3
461164,7/16/2013,15.00254292,2
461164,8/3/2014,15.00254292,3
461264,7/16/2013,64.71435585,8
461264,8/3/2014,64.71435585,9
461592,8/4/2014,16.07220001,1
461754,7/16/2013,30.81685768,8
461754,8/3/2014,30.81685768,9
461891,11/19/2013,17.85122896,1
461891,8/3/2014,17.85122896,2
462140,8/3/2014,34.47396313,1
462193,3/26/2014,26.81577166,1
462256,7/16/2013,32.87016899,8
462256,9/29/2014,32.87016899,9
462361,3/20/2013,31.82033953,1
462404,10/26/2014,29.54053491,1
462543,7/16/2013,NA,8
462543,8/3/2014,NA,9
462669,3/26/2014,61.01129994,1
462702,7/16/2013,24.53955719,1
462702,9/1/2014,24.53955719,2
463345,3/26/2014,15.64947626,1
463379,3/26/2014,17.96124416,1
463388,8/4/2014,47.93283262,1
463588,7/16/2013,62.19761255,8
463588,8/3/2014,62.19761255,9
463851,8/4/2014,64.23851658,1
464376,8/3/2014,9.806216599,1
464495,3/26/2014,15.76282663,1
464519,7/16/2013,28.40195733,8
464519,8/3/2014,28.40195733,9
464557,7/16/2013,14.13157275,5
464557,8/4/2014,14.13157275,6
464574,7/16/2013,13.67847648,6
464574,8/4/2014,13.67847648,7
464772,7/16/2013,17.77038067,8
464772,8/3/2014,17.77038067,9
464906,10/1/2013,12.38848901,4
465035,10/1/2013,9.806216599,4
465273,8/4/2014,22.57830851,9
465465,7/16/2013,28.71559564,2
465465,8/4/2014,28.71559564,3
465500,2/24/2013,18.10579689,1
465500,3/26/2014,18.10579689,2
465572,7/16/2013,4.580049203,2
465572,3/26/2014,4.580049203,3
465872,8/28/2013,27.34767992,8
465872,8/3/2014,27.34767992,9
466076,7/16/2013,56.38978717,4
466076,8/3/2014,56.38978717,5
466666,10/1/2013,29.17976435,2
466666,3/26/2014,29.17976435,3
467064,8/4/2014,31.41737315,1
467093,10/1/2013,36.29050348,1
467093,8/3/2014,36.29050348,2
467525,7/25/2013,31.43649782,4
468270,8/3/2014,4.580049203,1
468573,7/16/2013,31.80107356,2
468573,8/3/2014,31.80107356,3
468815,3/26/2014,22.70926476,1
468963,7/16/2013,28.40195733,2
468963,8/3/2014,28.40195733,3
469184,7/16/2013,27.17007623,8
469184,8/3/2014,27.17007623,9
469507,3/26/2014,17.83469627,1
469522,3/26/2014,40.76384882,1
469540,7/16/2013,18.82507069,2
469540,8/4/2014,18.82507069,3
469959,3/26/2014,13.77729398,1
470058,8/3/2014,26.02374625,1
470185,7/16/2013,14.13157275,8
470185,8/3/2014,14.13157275,9
470246,7/16/2013,16.31722129,8
470246,2/1/2014,16.31722129,9
470587,3/26/2014,0.00017697,5
470850,3/26/2013,20.87946173,2
471436,7/16/2013,57.50119323,8
471436,8/4/2014,57.50119323,9
471488,7/16/2013,5.728709965,8
471488,8/3/2014,5.728709965,9
471696,8/4/2014,63.82493647,1
471797,3/26/2014,25.19325824,1
471966,10/1/2013,29.91608899,5
471966,8/4/2014,29.91608899,6
472696,7/16/2013,25.26416632,1
472696,8/3/2014,25.26416632,2
472740,8/3/2014,21.52074424,1
473050,10/1/2013,34.47396313,6
473050,8/3/2014,34.47396313,7
473218,3/18/2013,21.48118365,2
473218,3/26/2014,21.48118365,3
